28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,
28/06/2016,0
28/06/2016,0
28/06/2016,2
28/06/2016,6
28/06/2016,22
28/06/2016,55
28/06/2016,81
28/06/2016,120
28/06/2016,214
28/06/2016,300
28/06/2016,517
28/06/2016,605
28/06/2016,670
28/06/2016,728
28/06/2016,858
28/06/2016,960
28/06/2016,1095
28/06/2016,1275
28/06/2016,1409
28/06/2016,1551
28/06/2016,1630
28/06/2016,1695
28/06/2016,1808
28/06/2016,1867
28/06/2016,1915
28/06/2016,1992
28/06/2016,2040
28/06/2016,2080
28/06/2016,2151
28/06/2016,2190
28/06/2016,2223
28/06/2016,2281
28/06/2016,2307
28/06/2016,2328
28/06/2016,2364
28/06/2016,2366
28/06/2016,2372
28/06/2016,2402
28/06/2016,2394
28/06/2016,2390
28/06/2016,2398
28/06/2016,2386
28/06/2016,2377
28/06/2016,2364
28/06/2016,2338
28/06/2016,2319
28/06/2016,2305
28/06/2016,2268
28/06/2016,2238
28/06/2016,2188
28/06/2016,2141
28/06/2016,2103
28/06/2016,2044
28/06/2016,1988
28/06/2016,1944
28/06/2016,1871
28/06/2016,1809
28/06/2016,1758
28/06/2016,1660
28/06/2016,1586
28/06/2016,1525
28/06/2016,1413
28/06/2016,1336
28/06/2016,1268
28/06/2016,1113
28/06/2016,949
28/06/2016,842
28/06/2016,841
28/06/2016,744
28/06/2016,669
28/06/2016,578
28/06/2016,514
28/06/2016,462
28/06/2016,376
28/06/2016,326
28/06/2016,288
28/06/2016,248
28/06/2016,228
28/06/2016,212
28/06/2016,183
28/06/2016,163
28/06/2016,147
28/06/2016,123
28/06/2016,104
28/06/2016,88
28/06/2016,56
28/06/2016,37
28/06/2016,22
28/06/2016,1
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,0
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
28/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,0
29/06/2016,0
29/06/2016,0
29/06/2016,2
29/06/2016,22
29/06/2016,55
29/06/2016,83
29/06/2016,138
29/06/2016,196
29/06/2016,246
29/06/2016,349
29/06/2016,377
29/06/2016,426
29/06/2016,696
29/06/2016,755
29/06/2016,792
29/06/2016,768
29/06/2016,1065
29/06/2016,1225
29/06/2016,883
29/06/2016,1232
29/06/2016,1467
29/06/2016,1482
29/06/2016,1718
29/06/2016,1874
29/06/2016,1862
29/06/2016,1825
29/06/2016,1811
29/06/2016,1898
29/06/2016,2145
29/06/2016,2293
29/06/2016,2151
29/06/2016,1968
29/06/2016,1871
29/06/2016,2098
29/06/2016,2081
29/06/2016,2096
29/06/2016,2339
29/06/2016,2375
29/06/2016,2401
29/06/2016,2415
29/06/2016,2408
29/06/2016,2402
29/06/2016,2391
29/06/2016,2366
29/06/2016,2347
29/06/2016,2325
29/06/2016,2268
29/06/2016,2227
29/06/2016,2205
29/06/2016,2169
29/06/2016,2135
29/06/2016,2048
29/06/2016,1994
29/06/2016,1949
29/06/2016,1871
29/06/2016,1812
29/06/2016,1761
29/06/2016,1660
29/06/2016,1586
29/06/2016,1526
29/06/2016,1428
29/06/2016,1328
29/06/2016,1250
29/06/2016,1152
29/06/2016,957
29/06/2016,823
29/06/2016,800
29/06/2016,730
29/06/2016,672
29/06/2016,574
29/06/2016,507
29/06/2016,450
29/06/2016,343
29/06/2016,230
29/06/2016,162
29/06/2016,239
29/06/2016,266
29/06/2016,289
29/06/2016,324
29/06/2016,237
29/06/2016,173
29/06/2016,127
29/06/2016,106
29/06/2016,89
29/06/2016,57
29/06/2016,37
29/06/2016,21
29/06/2016,1
29/06/2016,0
29/06/2016,0
29/06/2016,0
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
29/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,0
30/06/2016,0
30/06/2016,2
30/06/2016,5
30/06/2016,23
30/06/2016,56
30/06/2016,83
30/06/2016,128
30/06/2016,233
30/06/2016,321
30/06/2016,483
30/06/2016,571
30/06/2016,640
30/06/2016,722
30/06/2016,834
30/06/2016,926
30/06/2016,1079
30/06/2016,1226
30/06/2016,1343
30/06/2016,1501
30/06/2016,1571
30/06/2016,1630
30/06/2016,1737
30/06/2016,1767
30/06/2016,1793
30/06/2016,1854
30/06/2016,1856
30/06/2016,1881
30/06/2016,2105
30/06/2016,2145
30/06/2016,2179
30/06/2016,2250
30/06/2016,2286
30/06/2016,2311
30/06/2016,2325
30/06/2016,2347
30/06/2016,2363
30/06/2016,2368
30/06/2016,2351
30/06/2016,2341
30/06/2016,2356
30/06/2016,2295
30/06/2016,2256
30/06/2016,2289
30/06/2016,2287
30/06/2016,2253
30/06/2016,1928
30/06/2016,1754
30/06/2016,1636
30/06/2016,1659
30/06/2016,1373
30/06/2016,1137
30/06/2016,753
30/06/2016,656
30/06/2016,582
30/06/2016,513
30/06/2016,555
30/06/2016,604
30/06/2016,808
30/06/2016,1171
30/06/2016,1439
30/06/2016,1628
30/06/2016,1527
30/06/2016,1424
30/06/2016,1108
30/06/2016,1021
30/06/2016,952
30/06/2016,862
30/06/2016,742
30/06/2016,650
30/06/2016,558
30/06/2016,499
30/06/2016,449
30/06/2016,349
30/06/2016,295
30/06/2016,253
30/06/2016,209
30/06/2016,191
30/06/2016,177
30/06/2016,153
30/06/2016,139
30/06/2016,128
30/06/2016,108
30/06/2016,94
30/06/2016,82
30/06/2016,54
30/06/2016,36
30/06/2016,22
30/06/2016,1
30/06/2016,0
30/06/2016,0
30/06/2016,0
30/06/2016,0
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
30/06/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,0
1/7/2016,0
1/7/2016,2
1/7/2016,5
1/7/2016,23
1/7/2016,54
1/7/2016,79
1/7/2016,117
1/7/2016,211
1/7/2016,296
1/7/2016,491
1/7/2016,575
1/7/2016,644
1/7/2016,744
1/7/2016,841
1/7/2016,924
1/7/2016,1074
1/7/2016,1225
1/7/2016,1347
1/7/2016,1517
1/7/2016,1592
1/7/2016,1655
1/7/2016,1766
1/7/2016,1829
1/7/2016,1882
1/7/2016,1978
1/7/2016,2029
1/7/2016,2070
1/7/2016,2133
1/7/2016,2174
1/7/2016,2208
1/7/2016,2261
1/7/2016,2289
1/7/2016,2311
1/7/2016,2329
1/7/2016,2331
1/7/2016,2333
1/7/2016,2328
1/7/2016,2322
1/7/2016,2320
1/7/2016,2340
1/7/2016,2341
1/7/2016,2341
1/7/2016,2346
1/7/2016,2338
1/7/2016,2330
1/7/2016,2305
1/7/2016,2274
1/7/2016,2249
1/7/2016,2212
1/7/2016,2164
1/7/2016,2123
1/7/2016,2051
1/7/2016,1997
1/7/2016,1952
1/7/2016,1871
1/7/2016,1808
1/7/2016,1754
1/7/2016,1641
1/7/2016,1573
1/7/2016,1513
1/7/2016,1381
1/7/2016,1216
1/7/2016,1094
1/7/2016,1039
1/7/2016,913
1/7/2016,825
1/7/2016,836
1/7/2016,737
1/7/2016,659
1/7/2016,559
1/7/2016,492
1/7/2016,435
1/7/2016,341
1/7/2016,288
1/7/2016,245
1/7/2016,198
1/7/2016,183
1/7/2016,170
1/7/2016,147
1/7/2016,136
1/7/2016,127
1/7/2016,106
1/7/2016,92
1/7/2016,80
1/7/2016,56
1/7/2016,38
1/7/2016,23
1/7/2016,1
1/7/2016,0
1/7/2016,0
1/7/2016,0
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
1/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,0
2/7/2016,0
2/7/2016,2
2/7/2016,4
2/7/2016,19
2/7/2016,54
2/7/2016,83
2/7/2016,131
2/7/2016,163
2/7/2016,211
2/7/2016,486
2/7/2016,572
2/7/2016,640
2/7/2016,723
2/7/2016,842
2/7/2016,936
2/7/2016,1054
2/7/2016,1211
2/7/2016,1337
2/7/2016,1506
2/7/2016,1576
2/7/2016,1635
2/7/2016,1743
2/7/2016,1804
2/7/2016,1855
2/7/2016,1941
2/7/2016,1991
2/7/2016,2031
2/7/2016,2084
2/7/2016,2116
2/7/2016,2143
2/7/2016,2193
2/7/2016,2208
2/7/2016,2222
2/7/2016,2256
2/7/2016,2276
2/7/2016,2291
2/7/2016,2304
2/7/2016,2301
2/7/2016,2301
2/7/2016,2322
2/7/2016,2330
2/7/2016,2334
2/7/2016,2323
2/7/2016,2300
2/7/2016,2280
2/7/2016,2232
2/7/2016,2195
2/7/2016,2165
2/7/2016,2126
2/7/2016,2082
2/7/2016,2047
2/7/2016,2005
2/7/2016,1961
2/7/2016,1923
2/7/2016,1849
2/7/2016,1795
2/7/2016,1746
2/7/2016,1636
2/7/2016,1575
2/7/2016,1522
2/7/2016,1415
2/7/2016,1345
2/7/2016,1281
2/7/2016,1121
2/7/2016,951
2/7/2016,830
2/7/2016,836
2/7/2016,738
2/7/2016,659
2/7/2016,557
2/7/2016,495
2/7/2016,432
2/7/2016,225
2/7/2016,248
2/7/2016,258
2/7/2016,196
2/7/2016,184
2/7/2016,172
2/7/2016,144
2/7/2016,132
2/7/2016,122
2/7/2016,104
2/7/2016,89
2/7/2016,77
2/7/2016,54
2/7/2016,39
2/7/2016,26
2/7/2016,2
2/7/2016,1
2/7/2016,0
2/7/2016,0
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
2/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,0
3/7/2016,0
3/7/2016,0
3/7/2016,1
3/7/2016,16
3/7/2016,42
3/7/2016,65
3/7/2016,109
3/7/2016,194
3/7/2016,275
3/7/2016,501
3/7/2016,579
3/7/2016,643
3/7/2016,723
3/7/2016,823
3/7/2016,909
3/7/2016,1076
3/7/2016,1204
3/7/2016,1313
3/7/2016,1513
3/7/2016,1579
3/7/2016,1634
3/7/2016,1730
3/7/2016,1785
3/7/2016,1833
3/7/2016,1931
3/7/2016,1981
3/7/2016,2024
3/7/2016,2095
3/7/2016,2134
3/7/2016,2166
3/7/2016,2208
3/7/2016,2228
3/7/2016,2246
3/7/2016,2278
3/7/2016,2292
3/7/2016,2304
3/7/2016,2321
3/7/2016,2330
3/7/2016,2337
3/7/2016,2334
3/7/2016,2330
3/7/2016,2326
3/7/2016,2315
3/7/2016,2289
3/7/2016,2269
3/7/2016,2244
3/7/2016,2222
3/7/2016,2203
3/7/2016,2165
3/7/2016,2134
3/7/2016,2105
3/7/2016,2035
3/7/2016,1980
3/7/2016,1934
3/7/2016,1854
3/7/2016,1797
3/7/2016,1747
3/7/2016,1655
3/7/2016,1592
3/7/2016,1536
3/7/2016,1432
3/7/2016,1361
3/7/2016,1296
3/7/2016,1135
3/7/2016,1028
3/7/2016,942
3/7/2016,849
3/7/2016,748
3/7/2016,665
3/7/2016,555
3/7/2016,489
3/7/2016,433
3/7/2016,338
3/7/2016,287
3/7/2016,246
3/7/2016,198
3/7/2016,185
3/7/2016,174
3/7/2016,151
3/7/2016,141
3/7/2016,132
3/7/2016,109
3/7/2016,95
3/7/2016,82
3/7/2016,56
3/7/2016,39
3/7/2016,25
3/7/2016,2
3/7/2016,1
3/7/2016,0
3/7/2016,0
3/7/2016,0
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
3/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,0
4/7/2016,0
4/7/2016,1
4/7/2016,3
4/7/2016,29
4/7/2016,56
4/7/2016,77
4/7/2016,107
4/7/2016,183
4/7/2016,257
4/7/2016,495
4/7/2016,566
4/7/2016,621
4/7/2016,648
4/7/2016,713
4/7/2016,778
4/7/2016,978
4/7/2016,1150
4/7/2016,1294
4/7/2016,1496
4/7/2016,1561
4/7/2016,1618
4/7/2016,1729
4/7/2016,1784
4/7/2016,1832
4/7/2016,1915
4/7/2016,1961
4/7/2016,2001
4/7/2016,2064
4/7/2016,2102
4/7/2016,2134
4/7/2016,2168
4/7/2016,2196
4/7/2016,2219
4/7/2016,2251
4/7/2016,2258
4/7/2016,2264
4/7/2016,2274
4/7/2016,2281
4/7/2016,2289
4/7/2016,2310
4/7/2016,2293
4/7/2016,2279
4/7/2016,2268
4/7/2016,2258
4/7/2016,2249
4/7/2016,2232
4/7/2016,2205
4/7/2016,2181
4/7/2016,2134
4/7/2016,2098
4/7/2016,2066
4/7/2016,1990
4/7/2016,1941
4/7/2016,1899
4/7/2016,1827
4/7/2016,1781
4/7/2016,1739
4/7/2016,1637
4/7/2016,1572
4/7/2016,1514
4/7/2016,1400
4/7/2016,1333
4/7/2016,1271
4/7/2016,1114
4/7/2016,948
4/7/2016,825
4/7/2016,837
4/7/2016,742
4/7/2016,662
4/7/2016,531
4/7/2016,475
4/7/2016,426
4/7/2016,329
4/7/2016,288
4/7/2016,253
4/7/2016,197
4/7/2016,189
4/7/2016,181
4/7/2016,156
4/7/2016,142
4/7/2016,129
4/7/2016,104
4/7/2016,91
4/7/2016,80
4/7/2016,51
4/7/2016,33
4/7/2016,19
4/7/2016,0
4/7/2016,0
4/7/2016,0
4/7/2016,0
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
4/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,0
5/7/2016,0
5/7/2016,1
5/7/2016,2
5/7/2016,16
5/7/2016,60
5/7/2016,98
5/7/2016,166
5/7/2016,229
5/7/2016,296
5/7/2016,543
5/7/2016,471
5/7/2016,429
5/7/2016,582
5/7/2016,729
5/7/2016,845
5/7/2016,909
5/7/2016,1102
5/7/2016,1255
5/7/2016,1366
5/7/2016,1476
5/7/2016,1568
5/7/2016,1684
5/7/2016,1744
5/7/2016,1795
5/7/2016,1877
5/7/2016,1927
5/7/2016,1968
5/7/2016,2014
5/7/2016,2032
5/7/2016,2052
5/7/2016,2149
5/7/2016,2168
5/7/2016,2185
5/7/2016,2213
5/7/2016,2225
5/7/2016,2236
5/7/2016,2268
5/7/2016,2282
5/7/2016,2293
5/7/2016,2311
5/7/2016,2317
5/7/2016,2321
5/7/2016,2315
5/7/2016,2289
5/7/2016,2268
5/7/2016,2238
5/7/2016,2195
5/7/2016,2159
5/7/2016,2113
5/7/2016,2084
5/7/2016,2057
5/7/2016,1986
5/7/2016,1943
5/7/2016,1905
5/7/2016,1822
5/7/2016,1762
5/7/2016,1710
5/7/2016,1626
5/7/2016,1557
5/7/2016,1478
5/7/2016,1100
5/7/2016,1213
5/7/2016,1288
5/7/2016,1121
5/7/2016,951
5/7/2016,821
5/7/2016,819
5/7/2016,712
5/7/2016,625
5/7/2016,552
5/7/2016,495
5/7/2016,444
5/7/2016,348
5/7/2016,291
5/7/2016,244
5/7/2016,206
5/7/2016,190
5/7/2016,176
5/7/2016,150
5/7/2016,138
5/7/2016,127
5/7/2016,106
5/7/2016,91
5/7/2016,78
5/7/2016,53
5/7/2016,37
5/7/2016,23
5/7/2016,1
5/7/2016,0
5/7/2016,0
5/7/2016,0
5/7/2016,0
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
5/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,0
6/7/2016,0
6/7/2016,0
6/7/2016,1
6/7/2016,10
6/7/2016,25
6/7/2016,39
6/7/2016,69
6/7/2016,183
6/7/2016,285
6/7/2016,486
6/7/2016,559
6/7/2016,620
6/7/2016,706
6/7/2016,783
6/7/2016,857
6/7/2016,1061
6/7/2016,1156
6/7/2016,1246
6/7/2016,1496
6/7/2016,1567
6/7/2016,1629
6/7/2016,1743
6/7/2016,1799
6/7/2016,1848
6/7/2016,1930
6/7/2016,1978
6/7/2016,2020
6/7/2016,2085
6/7/2016,2110
6/7/2016,2132
6/7/2016,2174
6/7/2016,2188
6/7/2016,2200
6/7/2016,2222
6/7/2016,2247
6/7/2016,2270
6/7/2016,2316
6/7/2016,2310
6/7/2016,2305
6/7/2016,2308
6/7/2016,2309
6/7/2016,2310
6/7/2016,2307
6/7/2016,2298
6/7/2016,2289
6/7/2016,2263
6/7/2016,2238
6/7/2016,2216
6/7/2016,2185
6/7/2016,1980
6/7/2016,1835
6/7/2016,2044
6/7/2016,1980
6/7/2016,1924
6/7/2016,1820
6/7/2016,1769
6/7/2016,1723
6/7/2016,1626
6/7/2016,1558
6/7/2016,1498
6/7/2016,1391
6/7/2016,1318
6/7/2016,1253
6/7/2016,1113
6/7/2016,871
6/7/2016,689
6/7/2016,771
6/7/2016,751
6/7/2016,724
6/7/2016,553
6/7/2016,436
6/7/2016,341
6/7/2016,284
6/7/2016,236
6/7/2016,198
6/7/2016,202
6/7/2016,196
6/7/2016,189
6/7/2016,152
6/7/2016,136
6/7/2016,121
6/7/2016,76
6/7/2016,69
6/7/2016,62
6/7/2016,51
6/7/2016,36
6/7/2016,23
6/7/2016,2
6/7/2016,1
6/7/2016,0
6/7/2016,0
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
6/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,
7/7/2016,0
7/7/2016,0
7/7/2016,0
7/7/2016,1
7/7/2016,12
7/7/2016,29
7/7/2016,44
7/7/2016,82
7/7/2016,210
7/7/2016,321
7/7/2016,493
7/7/2016,574
7/7/2016,639
7/7/2016,658
7/7/2016,807
7/7/2016,934
7/7/2016,1084
7/7/2016,1182
7/7/2016,1274
7/7/2016,1517
7/7/2016,1591
7/7/2016,1656
7/7/2016,1755
7/7/2016,1805
7/7/2016,1850
7/7/2016,1934
7/7/2016,1989
7/7/2016,2037
7/7/2016,2109
7/7/2016,2146
7/7/2016,2179
7/7/2016,2241
7/7/2016,2266
7/7/2016,2286
7/7/2016,2309
7/7/2016,2322
7/7/2016,2335
7/7/2016,2361
7/7/2016,2364
7/7/2016,2366
7/7/2016,2366
7/7/2016,2355
7/7/2016,2345
7/7/2016,2330
7/7/2016,2319
7/7/2016,2309
7/7/2016,2280
7/7/2016,2251
7/7/2016,2226
7/7/2016,2183
7/7/2016,2158
7/7/2016,2135
7/7/2016,2064
7/7/2016,2020
7/7/2016,1980
7/7/2016,1897
7/7/2016,1840
7/7/2016,1790
7/7/2016,1692
7/7/2016,1629
7/7/2016,1571
7/7/2016,1460
7/7/2016,1389
7/7/2016,1322
7/7/2016,1137
7/7/2016,1031
7/7/2016,941
7/7/2016,843
7/7/2016,753
7/7/2016,673
7/7/2016,530
7/7/2016,481
7/7/2016,436
7/7/2016,335
7/7/2016,283
7/7/2016,238
